Question,Answers,Comment,Freq,Instructions,Render as
"__竈__，__竈__馬，__竈__将軍
土などでかためた、なべ・かまをかけて煮たきをする装置。へっつい。",かまど,"［竈］準一級
音: ソウ 訓: かまど
意味: 粘土や煉瓦などで上・左・右・奥を囲い上に鍋釜を置く穴を設け下から火を焚(た)いて食物を煮炊きするところ。
調理場の中で火を扱うところ(竈、かまど)の神。",竈 → JPDB Kanji Freq: 3069,漢字の読みを入力してください,Text
__凧__，引っ張__凧__，__凧__揚げ,たこ,"［凧］準一級
音: たこ 訓: 
意味: 日風を利用して空に揚(あ)げて遊ぶ遊具、中国では、紙鳶(シエン・ジィエン)。",凧 → JPDB Kanji Freq: 3070,漢字の読みを入力してください,Text
雁字__搦__め，__搦__め手，__搦__め捕る・絡め取る,から,"［搦］一級
音: ダク／ニャク 訓: から・む／から・める
意味: そっと手に持つ、優しく柔らかく手に持つ、同「搻」。
軽く押さえる。
日から・む、から・める、軽く巻き付ける、始めは軽く巻き付けて次第に身動きができないようにする。",搦 → JPDB Kanji Freq: 3071,漢字の読みを入力してください,Text
"__諍__い，__諍__う
ことばで言い争うこと。あらそい。けんか。
「━が絶えない」",いさか,"［諍］一級
音: ソウ／ショウ 訓: いさか・い／いさか・う
意味: 非(ヒ、正しくないこと)や過(あやま)ちを正すよう意見する、同「諫」「争」。
いさか・う、是非ゼヒ、正否(セイヒ)・優劣(ユウレツ)などについて言い合う、論争する、同「訟」「争」。",諍 → JPDB Kanji Freq: 3074,漢字の読みを入力してください,Text
"__眇__める，矯めつ__眇__めつ
片目を細くする。「目を眇めて見つめる」",すが,"［眇］一級
音: ビョウ／ミョウ 訓: すが・める
意味: 片方の目が細い、片方の目が見えない。
目を細めて見る、同「𥇇」。
遥(はる)か遠いさま、同「渺」。
微(かす)かなさま、小さいさま、細かいさま、同「渺」「𦕈」。",眇 → JPDB Kanji Freq: 3075,漢字の読みを入力してください,Text
__鯱__張る，__鯱__張る，__鯱__立ち，__鯱__,"しゃちほこ,しゃち","［鯱］一級
音: コ／ク 訓: しゃち／しゃちほこ
意味: 日シャチ鯱、マイルカ科シャチ属の哺乳類、別名「サカマタ逆叉・逆戟」。
日。",鯱 → JPDB Kanji Freq: 3076,漢字の読みを入力してください,Text
眼__窩__，腋__窩__，山__窩__,か,"［窩］一級
音: カ／ワ 訓: 
意味: 穴(あな)、丸く刳(く)り抜いた穴。
(動物や虫などの)巣す、住処すみか。
しまい込む、中に入れて隠す。",窩 → JPDB Kanji Freq: 3079,漢字の読みを入力してください,Text
蒲__鉾__，__鉾__先,ほこ,"［鉾］準一級
音: ボウ／ム 訓: ほこ
意味: 剣の先端、切っ先(きっさき、鋒)、「鉾先(ほこさき、矛先)」。
両刃の剣に長柄を差し込めるように筒状の鞘(さや)を付けたもの、またそれを長柄の先に付けた槍状の武器、同「矛」{武器(刀剣槍)}。",鉾 → JPDB Kanji Freq: 3081,漢字の読みを入力してください,Text
棺・__柩__,ひつぎ,"［柩］一級
音: キュウ／グ 訓: ひつぎ
意味: 遺体が収(おさ)められた棺(ひつぎ)、また棺に収められた遺体。",柩 → JPDB Kanji Freq: 3082,漢字の読みを入力してください,Text
__梱__包，同__梱__，__梱__包材,こん,"［梱］準一級
音: コン 訓: こり／こう・る
意味: 門や入り口の扉がそれ以上外に開かないようにするための杭(くい)、また門や入り口の地上部に渡した敷居(しきい)、同「困」「閫」。
束ねる、(紐や縄で)縛る、同「裍」「捆」「綑」「𡈳」。
日荷を包んだり縛ったりなどして運べる状態にする、またその荷物。",梱 → JPDB Kanji Freq: 3083,漢字の読みを入力してください,Text
一__縷__の望み，一__縷__,る,"［縷］一級
音: ロウ／ル 訓: 
意味: 糸、縫糸(ぬいいと)。
(糸のように)細く長い、長々と途切れなく続く、またそのようなもの、縷縷(ルル)。
傷み綻(ほころ)んだ布また衣服、粗末な衣服、同「褸」。",縷 → JPDB Kanji Freq: 3084,漢字の読みを入力してください,Text
敬__虔__,けん,"［虔］一級
音: ケン／ゲン 訓: 
意味: がっしりとしている、しっかりしている、固く揺るがない。
相手を尊(とうと)び隅々まで心を配る、またそのように振る舞う、敬虔(ケイケン)、同「𡨊」。
むりやり奪い取る。",虔 → JPDB Kanji Freq: 3086,漢字の読みを入力してください,Text
__嚥__下，誤__嚥__，誤__嚥__性肺炎,えん,"［嚥］一級
音: エン 訓: 
意味: 飲み込む、食べ物を口から食道・胃に送り出す、同「咽」。",嚥 → JPDB Kanji Freq: 3087,漢字の読みを入力してください,Text
"茶箪__笥__，箪__笥__
〈ひきだし／戸〉があって、着物などを入れておく家具。
「━のこやし〔＝衣類をしまったままにしていること〕」",す,"［笥］準一級
音: シ／ス 訓: 
意味: (竹製の)四角い箱、飯や衣類を収納する、同「㔯」、丸いものは「箪」。",笥 → JPDB Kanji Freq: 3090,漢字の読みを入力してください,Text
"__嘯__く
①とぼけて、知らないふりをする。
「まったく関係ないと━」",うそぶ,"［嘯］一級
音: ショウ 訓: うそぶ・く
意味: 口を窄めて息を吹き音を出す、口笛を吹く。
長く引き伸ばした声。
日空惚(そらとぼ)ける、大袈裟に言う。",嘯 → JPDB Kanji Freq: 3091,漢字の読みを入力してください,Text
__邁__進，高__邁__，英__邁__,まい,"［邁］一級
音: バイ／マイ／メ 訓: 
意味: 後ろを振り向くことなくどんどん前に進んで行く、遠くへ行ってしまう。
過ぎて行く、過ぎ去る。
老いる、年を取る。",邁 → JPDB Kanji Freq: 3093,漢字の読みを入力してください,Text
渾__崙__呑棗,ろん,"［崙］一級
音: ロン 訓: 
意味: 崑崙(コンロン)中国西方域にあり仙女西王母セイオウボ・サイオウボが住んでいたとされる山名。",崙 → JPDB Kanji Freq: 3095,漢字の読みを入力してください,Text
__涸__す，__涸__れる，出__涸__らし，水__涸__れ,か,"［涸］一級
音: カク／ガク／コ 訓: か・れる
意味: 水(水分)がなくなる、干上(ひあ)がる、同「𤃯」。",涸 → JPDB Kanji Freq: 3096,漢字の読みを入力してください,Text
__穹__窿，蒼__穹__,きゅう,"［穹］一級
音: キュウ／ク 訓: 
意味: 半球状に広がった大きな空間、天空。
窮(きわ)まる。",穹 → JPDB Kanji Freq: 3097,漢字の読みを入力してください,Text
魍__魎__，魑魅魍__魎__,りょう,"［魎］一級
音: リョウ／ロウ 訓: 
意味: 魍魎(モウリョウ)、山川の精気から生じるという妖怪ヨウカイ、物の怪(もののけ)、お化(ば)け、同「蝄蜽」。",魎 → JPDB Kanji Freq: 3102,漢字の読みを入力してください,Text
兵__站__，兵__站__線，兵__站__部,たん,"［站］一級
音: タン／テン 訓: 
意味: じっと同じところに立つ。
同じところに留(とど)まる、同じところを動かない、同「趈」。
旅人の宿泊・休息や荷物・人の乗り継ぎのために置かれる宿駅シュクエキ、宿場しゅくば。",站 → JPDB Kanji Freq: 3103,漢字の読みを入力してください,Text
__羹__に懲りて膾を吹く，__羹__,あつもの,"［羹］一級
音: コウ／キョウ／カン 訓: あつもの
意味: 多めの水に肉や野菜などの具を入れて煮込んだもの、またそれを調味したもの、肉の羹(あつもの)を「臛」。",羹 → JPDB Kanji Freq: 3104,漢字の読みを入力してください,Text
__蠟__燭，__蠟__石,ろう,"［蠟］準一級
音: ロウ 訓: 
意味: 動植物などから精製する油性の物質、特にミツバチ蜜蜂の蜜から精製した蜜蝋を指す、ワックスwax。
簡「蜡」。",蠟 → JPDB Kanji Freq: 3105,漢字の読みを入力してください,Text
"__銛__
魚などをつきさしてとる道具。",もり,"［銛］一級
音: セン／テン 訓: もり
意味: 尖る、先端が鋭く尖っている、またそのような刃物。
もり、突き刺して魚などを捕る先の尖った道具。
鍬や鋤の類。",銛 → JPDB Kanji Freq: 3107,漢字の読みを入力してください,Text
__咬__む,か,"［咬］一級
音: コウ／キョウ 訓: か・む
意味: 上下の歯で物を挟(はさ)む。
物をしっかりと挟む。",咬 → JPDB Kanji Freq: 3108,漢字の読みを入力してください,Text
__齎__す,もたら,"［齎］一級
音: セイ／サイ 訓: もたら・す
意味: もたら・す、持って行って相手に与える、持って来たものを相手に渡す。",齎 → JPDB Kanji Freq: 3110,漢字の読みを入力してください,Text
__鰐__足，__鰐__,わに,"［鰐］準一級
音: ガク 訓: わに
意味: 鰐(ワニ)、ワニ目の爬虫類の総称。",鰐 → JPDB Kanji Freq: 3111,漢字の読みを入力してください,Text
__鍼__灸，__鍼__術,しん,"［鍼］一級
音: シン 訓: はり
意味: 縫い針、同「針」。
治療用の道具、針状のものや細長いメス状のものなどがある、同「針」「箴」。",鍼 → JPDB Kanji Freq: 3112,漢字の読みを入力してください,Text
__燎__原，__燎__原の火,りょう,"［燎］一級
音: リョウ 訓: 
意味: 野原などに火を放って焼く。
燃え広がる。
火が赤々と燃えるさま、火が辺りを明るく照らすさま。
松明たいまつ、篝火(かがりび)。
火に当てて熱する、温める。
柴(しば)を燃やして天神を祭る儀式、同「尞」「祡」。",燎 → JPDB Kanji Freq: 3113,漢字の読みを入力してください,Text
疲労困__憊__，困__憊__，疲__憊__,はい,"［憊］一級
音: ハイ／バイ 訓: 
意味: 疲れ切る、疲れ果てる、困憊(コンパイ)、同「𢢞」「𤸶」。
弱る、衰(おとろ)える。",憊 → JPDB Kanji Freq: 3114,漢字の読みを入力してください,Text
__睾__丸，__睾__丸炎，副__睾__丸,こう,"［睾］一級
音: コウ 訓: 
意味: 金玉(きんたま)、男子の生殖器の一部、睾丸(コウガン)。",睾 → JPDB Kanji Freq: 3115,漢字の読みを入力してください,Text
鎌__鼬__，__鼬__ごっこ，__鼬__ (ナルト),いたち,"［鼬］一級
音: ユウ／ユ 訓: いたち
意味: 鼬(イタチ)、イタチ科の哺乳類、鼬鼠(ユウソ)(いたち)」、同「𪕏」「鼪」「狌」。
黄鼬(コウユウ)、チョウセンイタチ朝鮮鼬、イタチ科イタチ属の哺乳類、同黄鼠狼(コウソロウ)。
鼬獾(ユウカン)、シナイタチアナグマ支那鼬穴熊、イタチ科イタチアナグマ属の哺乳類、また同属の哺乳類の総称。",鼬 → JPDB Kanji Freq: 3116,漢字の読みを入力してください,Text
体__軀__，短__軀__，巨__軀__，__軀__体,く,"［軀］準一級
音: ク 訓: 
意味: (頭部を除いた)体(からだ)、身軀(シンク)、同「身」。",軀 → JPDB Kanji Freq: 3118,漢字の読みを入力してください,Text
__瓢__簞に釣り鐘，干__瓢__，青__瓢__箪，__瓢__箪,ひょう,"［瓢］準一級
音: ヒョウ／ビョウ 訓: ひさご／ふくべ
意味: 瓢箪(ヒョウタン)、ウリ科ユウガオ属の蔓性の草、またその果実、別名、葫蘆(コロ)、同「瓠」「匏」{ヒョウタン}{ユウガオ}。
瓢箪(ヒョウタン)やユウガオ夕顔などのウリ科ユウガオ属の植物の果実の種や果肉を取り除いて作った容器、またそれを半分に割った液体を掬(すく)う杓子シャクシ。",瓢 → JPDB Kanji Freq: 3119,漢字の読みを入力してください,Text
__簀__巻き，生け__簀__,す,"［簀］一級
音: サク／シャク 訓: す
意味: 竹や細長い板を間(あいだ)を少し開けながら並べたもの、寝台の床板や椅子の座面などに使う、簀子(サクシ)(すのこ)」。",簀 → JPDB Kanji Freq: 3120,漢字の読みを入力してください,Text
薬__莢__,きょう,"［莢］一級
音: キョウ 訓: さや
意味: 豆類の種子を包む殻、成熟すると裂けて種子を放出する。
蓂莢(メイキョウ)、伝説上の瑞草ズイソウ(めでたいとされる草)の名、朔日サクジツ(月の初日)から一日に一枚の葉を出し、十六日からは一枚ずつ葉が落ちる、全ての葉が落ちれば大の月、一枚残れば小の月であることが分かるという、別名を、歷莢(レキキョウ)。
楡莢(ユキョウ)ニレ楡(ニレ科ニレ属の木)の実四角い穴の開いた漢代(前202年～220年)の銭ぜに、、楡莢錢(ユキョウセン)、莢錢(キョウセン)",莢 → JPDB Kanji Freq: 3121,漢字の読みを入力してください,Text
