Question,Answers,Comment,freq_jpdb,moyenne_freq
腎静脈,"じんじょうみゃく",読みを入力してください,157114,1516
成年式,"せいねんしき",読みを入力してください,157130,222
報恩講,"ほうおんこう",読みを入力してください,157132,923
整理屋,"せいりや",読みを入力してください,157194,312
翰林院,"かんりんいん",読みを入力してください,157203,1764
太陽灯,"たいようとう",読みを入力してください,157207,806
高血糖,"こうけっとう",読みを入力してください,157211,704
開成所,"かいせいじょ",読みを入力してください,157214,138
予備員,"よびいん",読みを入力してください,157253,274
対麻痺,"ついまひ",読みを入力してください,157269,1003
不等辺,"ふとうへん",読みを入力してください,157299,425
五大洲,"ごだいしゅう",読みを入力してください,157312,839
協議書,"きょうぎしょ",読みを入力してください,157315,416
独立祭,"どくりつさい",読みを入力してください,157321,491
無響室,"むきょうしつ",読みを入力してください,157332,313
平叙文,"へいじょぶん",読みを入力してください,157333,1036
長髄彦,"ながすねひこ",読みを入力してください,157347,1313
遁走曲,"とんそうきょく",読みを入力してください,157349,1330
胆嚢炎,"たんのうえん",読みを入力してください,157354,1766
祈祷会,"きとうかい,きとうえ",読みを入力してください,157411,1352
叙事的,"じょじてき",読みを入力してください,157431,883
左下隅,"ひだりしたすみ",読みを入力してください,157433,716
再生法,"さいせいほう",読みを入力してください,157434,197
礼拝式,"れいはいしき",読みを入力してください,157441,752
唯名論,"ゆいめいろん",読みを入力してください,157494,629
直接税,"ちょくせつぜい",読みを入力してください,157499,687
短水路,"たんすいろ",読みを入力してください,157502,537
発酵素,"はっこうそ",読みを入力してください,157512,956
基地外,"きちがい",読みを入力してください,157514,293
曖昧宿,"あいまいやど",読みを入力してください,157535,1374
按摩師,"あんまし",読みを入力してください,157542,1719
黄金国,"おうごんこく",読みを入力してください,157557,424
食糧庁,"しょくりょうちょう",読みを入力してください,157575,1084
構造色,"こうぞうしょく",読みを入力してください,157600,420
塞栓症,"そくせんしょう",読みを入力してください,157606,1673
十姉妹,"じゅうしまつ",読みを入力してください,157608,414
鉄亜鈴,"てつあれい",読みを入力してください,157610,1095
地方病,"ちほうびょう",読みを入力してください,157636,175
何時迄,"いつまで",読みを入力してください,157679,853
東雲色,"しののめいろ",読みを入力してください,157696,473
内家拳,"ないかけん",読みを入力してください,157700,432
硝子屋,"ガラスや",読みを入力してください,157710,790
手根骨,"しゅこんこつ",読みを入力してください,157724,493
人造石,"じんぞうせき",読みを入力してください,157729,366
発酵乳,"はっこうにゅう",読みを入力してください,157732,1181
労働日,"ろうどうび",読みを入力してください,157735,457
寺務所,"じむしょ",読みを入力してください,157774,488
集積度,"しゅうせきど",読みを入力してください,157791,402
東坡肉,"トンポーロー,トンポーロウ,とうばにく",読みを入力してください,157813,1522
英語劇,"えいごげき",読みを入力してください,157816,738
有料化,"ゆうりょうか",読みを入力してください,157844,315
鼈甲飴,"べっこうあめ",読みを入力してください,157848,2244
先験論,"せんけんろん",読みを入力してください,157854,357
陣中食,"じんちゅうしょく",読みを入力してください,157884,339
共同湯,"きょうどうゆ",読みを入力してください,157894,514
接種券,"せっしゅけん",読みを入力してください,157922,906
眼鏡猿,"めがねざる",読みを入力してください,157930,1115
高速炉,"こうそくろ",読みを入力してください,157931,787
未信者,"みしんじゃ",読みを入力してください,157933,225
観桜会,"かんおうかい",読みを入力してください,157935,523
空気袋,"くうきぶくろ,くうきふくろ",読みを入力してください,157938,390
完全数,"かんぜんすう",読みを入力してください,157942,205
弁才船,"べざいせん,べんざいせん",読みを入力してください,157948,701
避寒地,"ひかんち",読みを入力してください,157972,585
磁鉄鉱,"じてっこう",読みを入力してください,157996,1420
掃海艇,"そうかいてい",読みを入力してください,158036,1088
歩数計,"ほすうけい",読みを入力してください,158054,274
古文字,"こもじ",読みを入力してください,158058,448
歯肉炎,"しにくえん",読みを入力してください,158068,762
補給食,"ほきゅうしょく",読みを入力してください,158079,622
珊瑚海,"さんごかい",読みを入力してください,158081,2127
