Question,Answers,Comment,freq_jpdb,moyenne_freq
懐胎,"かいたい",読みを入力してください,95168,1596
印綬,"いんじゅ",読みを入力してください,95170,2040
国選,"こくせん",読みを入力してください,95171,164
正典,"せいてん",読みを入力してください,95175,732
難易,"なんい",読みを入力してください,95185,817
置屋,"おきや",読みを入力してください,95187,192
右辺,"うへん",読みを入力してください,95192,547
特装,"とくそう",読みを入力してください,95193,371
松濤,"しょうとう",読みを入力してください,95196,1724
入営,"にゅうえい",読みを入力してください,95207,426
裲襠,"うちかけ",読みを入力してください,95208,5000
図会,"ずえ",読みを入力してください,95211,328
微糖,"びとう",読みを入力してください,95214,1135
急便,"きゅうびん",読みを入力してください,95221,645
俗衆,"ぞくしゅう",読みを入力してください,95223,1499
慣熟,"かんじゅく",読みを入力してください,95233,1162
瑣事,"さじ",読みを入力してください,95234,1724
把持,"はじ",読みを入力してください,95235,779
官制,"かんせい",読みを入力してください,95236,447
凶運,"きょううん",読みを入力してください,95243,864
愛慾,"あいよく",読みを入力してください,95244,1629
湾口,"わんこう",読みを入力してください,95246,898
涜神,"とくしん",読みを入力してください,95249,1521
尿瓶,"しびん",読みを入力してください,95251,1852
血尿,"けつにょう",読みを入力してください,95264,1226
卓絶,"たくぜつ",読みを入力してください,95274,893
乳香,"にゅうこう",読みを入力してください,95277,826
居宅,"きょたく",読みを入力してください,95287,663
職名,"しょくめい",読みを入力してください,95289,355
母家,"おもや",読みを入力してください,95294,137
本地,"ほんじ,ほんち",読みを入力してください,95298,48
痴愚,"ちぐ",読みを入力してください,95299,1379
斬罪,"ざんざい",読みを入力してください,95305,805
綿布,"めんぷ",読みを入力してください,95308,1390
終熄,"しゅうそく",読みを入力してください,95309,2575
乱視,"らんし",読みを入力してください,95312,453
等式,"とうしき",読みを入力してください,95321,544
滅私,"めっし",読みを入力してください,95324,349
胚胎,"はいたい",読みを入力してください,95325,2881
禁中,"きんちゅう",読みを入力してください,95328,480
切石,"きりいし",読みを入力してください,95329,234
燈心,"とうしん",読みを入力してください,95332,1079
食性,"しょくせい",読みを入力してください,95333,92
法体,"ほったい,ほうたい",読みを入力してください,95338,101
漁法,"ぎょほう",読みを入力してください,95340,932
木琴,"もっきん",読みを入力してください,95359,1000
典拠,"てんきょ",読みを入力してください,95367,1058
服地,"ふくじ",読みを入力してください,95377,246
門灯,"もんとう",読みを入力してください,95382,881
類別,"るいべつ",読みを入力してください,95383,407
取消,"とりけし",読みを入力してください,95388,173
適齢,"てきれい",読みを入力してください,95389,1066
尾骨,"びこつ",読みを入力してください,95400,891
修整,"しゅうせい",読みを入力してください,95407,749
人臣,"じんしん",読みを入力してください,95419,635
刎頸,"ふんけい",読みを入力してください,95426,2770
襁褓,"おしめ,むつき",読みを入力してください,95427,5000
台石,"だいいし",読みを入力してください,95428,375
末流,"ばつりゅう,まつりゅう",読みを入力してください,95437,469
細大,"さいだい",読みを入力してください,95443,277
夜業,"よなべ,やぎょう",読みを入力してください,95445,220
外用,"がいよう",読みを入力してください,95464,113
暖冬,"だんとう",読みを入力してください,95467,1292
喪心,"そうしん",読みを入力してください,95469,955
中風,"ちゅうふう,ちゅうぶ,ちゅうぶう,ちゅうふ",読みを入力してください,95474,117
脚光,"きゃっこう",読みを入力してください,95477,682
渉猟,"しょうりょう",読みを入力してください,95479,1660
足形,"あしがた",読みを入力してください,95485,249
居留,"きょりゅう",読みを入力してください,95495,611
二間,"にけん,ふたま",読みを入力してください,95503,53
甘苦,"かんく",読みを入力してください,95509,453
悪風,"あくふう",読みを入力してください,95512,152
湯水,"ゆみず",読みを入力してください,95522,640
百害,"ひゃくがい",読みを入力してください,95525,635
月宮,"げっきゅう,がっくう,がっく",読みを入力してください,95527,258
福神,"ふくじん",読みを入力してください,95562,378
話中,"はなしちゅう",読みを入力してください,95591,29
絵羽,"えば",読みを入力してください,95598,795
雪豹,"ゆきひょう",読みを入力してください,95607,1592
善用,"ぜんよう",読みを入力してください,95612,646
高専,"こうせん",読みを入力してください,95614,525
烟草,"えんそう,タバコ,たばこ",読みを入力してください,95626,2161
膿瘍,"のうよう",読みを入力してください,95635,2629
檀那,"だんな",読みを入力してください,95641,1872
四魔,"しま",読みを入力してください,95671,284
没薬,"もつやく",読みを入力してください,95676,1013
澪標,"みおつくし,みおじるし,れいひょう,みおづくし",読みを入力してください,95681,1478
官兵,"かんぺい",読みを入力してください,95684,429
帰島,"きとう",読みを入力してください,95686,233
壁龕,"へきがん",読みを入力してください,95691,2334
博奕,"ばくえき,ばくよう,ばくち",読みを入力してください,95701,2439
風前,"ふうぜん",読みを入力してください,95708,111
撥条,"はつじょう,ばね,ぜんまい",読みを入力してください,95710,1775
分科,"ぶんか",読みを入力してください,95717,356
見積,"みつもり",読みを入力してください,95720,456
