Question,Answers,Comment,Freq,Instructions,Render as
__隣__，両__隣__,となり,"［隣］四級
音: リン 訓: となり／とな・る
意味: 境界を共有している(同じ境界に接している)家・土地・町・国など。
すぐそばに並んでいる、すぐそばに連(つら)なっている。
周代(前11世紀～前256年)の五家を単位とする行政単位、5家(戸)=鄰、5鄰=里、4里=酇、5酇=鄙、5鄙=縣。",隣 → JPDB Kanji Freq: 721,漢字の読みを入力してください,Text
__隣__り合う，__隣__る,とな,"［隣］四級
音: リン 訓: となり／とな・る
意味: 境界を共有している(同じ境界に接している)家・土地・町・国など。
すぐそばに並んでいる、すぐそばに連(つら)なっている。
周代(前11世紀～前256年)の五家を単位とする行政単位、5家(戸)=鄰、5鄰=里、4里=酇、5酇=鄙、5鄙=縣。",隣 → JPDB Kanji Freq: 721,漢字の読みを入力してください,Text
__筋__，__筋__金入り，一__筋__縄，__筋__書，大__筋__,すじ,"［筋］五級
音: キン／コン 訓: すじ
意味: 動物の肉(皮膚と骨を繋いで一定の形や位置を保つ役割を担う組織、筋肉と脂肪とからなる)を構成する伸縮性のある強靱な線状の組織。
線状のもの、線状に繋がっているもの、細く長いもの、またそのような形
日血の繋がり、血統、「血筋(ちすじ)」
日。",筋 → JPDB Kanji Freq: 720,漢字の読みを入力してください,Text
__射__る,い,"［射］五級
音: シャ／ジャ／ヤ／エキ／ヤク 訓: い・る
意味: 弓を引き絞って番(つが)えた矢を放つ、敵や的(まと)に向かって矢や弾(たま)などを放つ、同「䠶」「𢎤」。
弓から放たれた矢が目標に向かって一直線に高速に飛んで行く、目標に当てる。
的に当たる、まっすぐに飛んできたものが当たる。
射干(シャカン)、ヒオウギ檜扇、アヤメ科アヤメ属の草{ヒオウギ}、日本で「射干」は「シャガ」と読みアヤメ科アヤメ属の別種を指す{シャガ}。
姑射(コヤ)、仙人が住むという山の名。",射 → JPDB Kanji Freq: 719,漢字の読みを入力してください,Text
"__射__す
光が照って当たる。「朝日が射しこむ」 「光明が射す」 「後光が射す」",さ,"［射］五級
音: シャ／ジャ／ヤ／エキ／ヤク 訓: い・る
意味: 弓を引き絞って番(つが)えた矢を放つ、敵や的(まと)に向かって矢や弾(たま)などを放つ、同「䠶」「𢎤」。
弓から放たれた矢が目標に向かって一直線に高速に飛んで行く、目標に当てる。
的に当たる、まっすぐに飛んできたものが当たる。
射干(シャカン)、ヒオウギ檜扇、アヤメ科アヤメ属の草{ヒオウギ}、日本で「射干」は「シャガ」と読みアヤメ科アヤメ属の別種を指す{シャガ}。
姑射(コヤ)、仙人が住むという山の名。",射 → JPDB Kanji Freq: 719,漢字の読みを入力してください,Text
__導__く，__導__き,みちび,"［導］六級
音: トウ／ドウ 訓: みちび・く／しるべ
意味: 道案内する、手引きする、行く道を誤らないように手助けする、同「道」。",導 → JPDB Kanji Freq: 718,漢字の読みを入力してください,Text
__導__・知る辺,しるべ,"［導］六級
音: トウ／ドウ 訓: みちび・く／しるべ
意味: 道案内する、手引きする、行く道を誤らないように手助けする、同「道」。",導 → JPDB Kanji Freq: 718,漢字の読みを入力してください,Text
__鬼__，__鬼__ごっこ，赤__鬼__,おに,"［鬼］四級
音: キ 訓: おに
意味: 人の死後(肉体は滅びても)滅びず彷徨(さまよ)うとされる霊魂。
(姿は見えないが)人に災いを齎(もたら)すもの。
(鬼のように)恐ろしい、無慈悲な、並外れた。
人の死後の世界。
二十八宿南方朱雀スザクの一つ{二十八宿}。
おに、きにょう、部首名。",鬼 → JPDB Kanji Freq: 717,漢字の読みを入力してください,Text
__吐__く，__吐__き気,は,"［吐］四級
音: ト／ツ 訓: は・く
意味: もの(食べたものなどの固形物・液状物)を口から体外に出す、一般に中医では、嘔吐物は出ずに声だけが出ることを「噦」、嘔吐物と共に声も出ることを「嘔」「歐」。
内にあるものを外に出す、考えや思いを言葉に出して言う",吐 → JPDB Kanji Freq: 715,漢字の読みを入力してください,Text
"__吐__く
①〔息を〕出す。
「ため息を━」
②言う。
「うそを━」",つ,"［吐］四級
音: ト／ツ 訓: は・く
意味: もの(食べたものなどの固形物・液状物)を口から体外に出す、一般に中医では、嘔吐物は出ずに声だけが出ることを「噦」、嘔吐物と共に声も出ることを「嘔」「歐」。
内にあるものを外に出す、考えや思いを言葉に出して言う",吐 → JPDB Kanji Freq: 715,漢字の読みを入力してください,Text
__獣__，__獣__道,"けだもの,けもの","［獣］四級
音: シュウ／シュ／ジュウ 訓: けもの／けだもの
意味: (特に野生の)全身に毛がある四足の動物、二足は「禽」。
(祭祀の際に供える)干し肉。",獣 → JPDB Kanji Freq: 714,漢字の読みを入力してください,Text
"価
物の値段。「商品に―をつける」 「値」と書けば、物の値打ち･数量の意。",あたい,"［価］六級
音: カ／ケ 訓: あたい
意味: ものを売り渡しても買い取っても損はないと考える値段(ねだん)、ものの値打ち。
それがどの程度であるかを評価した結果示される値(あたい)。",価 → JPDB Kanji Freq: 713,漢字の読みを入力してください,Text
__非__ず，__非__ずんば，__非__ざる，__非__がある,あら,"［非］六級
音: ヒ 訓: あら・ず
意味: ～ではない、否定を表す言葉、同「匪」。
～ではないだろうか。
違っている、誤っている、正しくない。
是非(ゼヒ)物事の正邪、良し悪し(都合の良し悪しに拘らず)どうしても。
あらず、部首名。",非 → JPDB Kanji Freq: 712,漢字の読みを入力してください,Text
__酒__，__酒__好き，甘__酒__,さけ,"［酒］八級
音: シュウ／シュ 訓: さけ／さか／き
意味: 穀物や果実などを原料として醸造ジョウゾウしたアルコールalcohol分を含む飲み物。",酒 → JPDB Kanji Freq: 711,漢字の読みを入力してください,Text
__酒__屋，__酒__場，__酒__盛り,さか,"［酒］八級
音: シュウ／シュ 訓: さけ／さか／き
意味: 穀物や果実などを原料として醸造ジョウゾウしたアルコールalcohol分を含む飲み物。",酒 → JPDB Kanji Freq: 711,漢字の読みを入力してください,Text
露__払__い，__払__う，__払__い，月__払__い,はら,"［払］四級
音: フツ／ホチ／ヒツ 訓: はら・う
意味: 取る。
手(や用具)を左右に振って不要なものや邪魔なものを他に追いやる、同「拂」、本来「拂」は別字だが古くから「拂」の異体字として「払」が用いられた。
日代金を渡す。",払 → JPDB Kanji Freq: 710,漢字の読みを入力してください,Text
"__誘__き出す
〘他五〙だましたり挑発したりして誘い出す。「おとりを使って―・す」",おび,"［誘］三級
音: ユウ／ユ 訓: さそ・う／いざな・う／おび・く
意味: 道を示しながら先導する。
一緒に～するよう勧める、説いて～をさせる。
引き寄せる、引き起こす。",誘 → JPDB Kanji Freq: 709,漢字の読みを入力してください,Text
"__誘__う，__誘__い水
__誘__う｟他五｠
〔文〕勧誘する。すすめる。
「旅に━」","さそ,いざな","［誘］三級
音: ユウ／ユ 訓: さそ・う／いざな・う／おび・く
意味: 道を示しながら先導する。
一緒に～するよう勧める、説いて～をさせる。
引き寄せる、引き起こす。",誘 → JPDB Kanji Freq: 709,漢字の読みを入力してください,Text
__印__す，__印__，目__印__，矢__印__,"しる,しるし","［印］七級
音: イン 訓: しるし／しる・す
意味: しるし、真正シンセイであることの証(あかし)とするもの、それであることを見分けるための標(しるし)。
判子(はんこ)、特に公的な印鑑を指す。
木や石や金属に文字や絵・紋様などを刻み込む、また彫(ほ)る、またそれを押す、また押されたもの、印章(インショウ)。
木や石に文字や絵・紋様などを彫り、それを紙などに転写する。
刻み込む。",印 → JPDB Kanji Freq: 708,漢字の読みを入力してください,Text
"__司__る・官取る
役目として、その〈仕事／はたらき〉をする。
「会計を━・呼吸を━器官」",つかさど,"［司］七級
音: シ／ス 訓: つかさど・る／つかさ
意味: 管理・監督する、主管シュカン、管掌(カンショウ)する、またその職掌ショクショウ・職務・役割、またその人。
役所、役人",司 → JPDB Kanji Freq: 706,漢字の読みを入力してください,Text
__基__，__基__づく,もと,"［基］六級
音: キ／コ 訓: もと／もと・づく／もとい
意味: 構築物を建てる時に最初に築く部分、構築物を支える土台。
物事の始まりとなるところ、物事の拠(よ)りどころとなるもの、物事の根本のところ。",基 → JPDB Kanji Freq: 705,漢字の読みを入力してください,Text
__玉__，目__玉__,たま,"［玉］十級
音: ギョク／コク 訓: たま
意味: ぎょく、光沢と透明感があり堅く色や彩(あや、いろどり)が美しく音が涼やかな最も高貴とされた宝石、特定の鉱石を指すものではなく、硬玉(コウギョク)(ジェィダイトjadeite、翡翠輝石ヒスイキセキ、略称翡翠ヒスイ)」、軟玉(ナンギョク)(ネフライトnephrite、透閃石トウセンセキ、緑閃石(リョクセンセキ)等)」などを総じて、玉(ギョク)(美しく高貴な石)」と呼んだといわれる。
たま、丸いまた円形の美しい石。
美しいさま。
高貴なさま、貴重なさま、立派なさま。
日たま、球状の、球状のもの。
たま、部首名。",玉 → JPDB Kanji Freq: 704,漢字の読みを入力してください,Text
"__科__を作る
① なまめかしいしぐさをする。女性が男性の気を引く艶めかしい仕草や態度を見せること。「―・ってにっこり笑いかける」
② 上品そうなようすをする。体裁を整える。",しな,"［科］九級
音: カ 訓: しな／とが
意味: 穀物の生産量や品質の良し悪しの程度を幾つかに区分し順に並べたもの、等級。
罪の軽重に従い量刑を定める、またそれを適用する(科する)。
分類し同等のものを一つに纏(まと)める、また纏めて順に並べる。
丸い穴、窪(くぼ)み、同「坎」。
(演劇などでの)動作、仕草(しぐさ)。",科 → JPDB Kanji Freq: 703,漢字の読みを入力してください,Text
