Question,Answers,Comment,Instructions
"何時間もグラウンドで練習していたので、__ばてて__しまった。
 1. 疲れて 
 2. 飽きて 
 3. のどが渇いて 
 4. おなかがすいて",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"どんな厳しい状況でも任務を__まっとうする__覚悟がある。
 1. 継続する 
 2. 完了する 
 3. 実行する 
 4. 担当する",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"14 この映画は__画期的な__手法で製作された。
 1. 広く知られている 
 2. 最近ではめずらしい 
 3. 非常に時間がかかる 
 4. 今までになく新しい",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"15 あの企業は海外市場への進出を__もくろんで__いる。
 1. 計画して 
 2. 果たして 
 3. 開始して 
 4. あきらめて",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"16 問題を解決するために、もう少し__手がかり__が欲しい。
 1. イメージ 
 2. サポート 
 3. チャンス 
 4. ヒント",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"17 あの人の話は__にわかには__信じられない。
 1. すぐには 
 2. 完全には 
 3. すなおには 
 4. 簡単には",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"18 この鍋は__重宝している__。
 1. 以前より値上がりしている 
 2. 形が気に入っている 
 3. 評価が高まっている 
 4. 便利で役に立っている",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"19 中村さんは仕事に対していつも__シビアだ__。
 1. 弱気だ 
 2. 厳しい 
 3. 柔軟だ 
 4. 注意深い",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"山田先生に__触発__されて、画家の道を志しました。
 1. 指導を受けて 
 2. 刺激を受けて 
 3. 援助を受けて 
 4. 評価を受けて",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"試合後のインタビューで、選手たちは__すがすがしい__表情で質問に答えていた。
 1. ほっとした 
 2. 興奮した 
 3. さわやかな 
 4. 真剣な",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"この部屋にある家具は、どれも__簡素な__デザインのものだった。
 1. クールな 
 2. モダンな 
 3. ユニークな 
 4. シンプルな",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"17 彼の誕生日パーティーの準備を、友人数人と__ひそかに__進めている。
 1. こっそり 
 2. 張り切って 
 3. のんびり 
 4. 急いで",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"高橋選手は今年の大会への参加を__断念した__らしい。
 1. きめた 
 2. あきらめた 
 3. ことわった 
 4. のぞんだ",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"努力をすれば__おのずと__結果に表れてくる。
 1. だんだん 
 2. はっきり 
 3. 自然に 
 4. 絶対に",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__すみやかに__片づけてください。
 1. 元の通りに 
 2. できるだけきれいに 
 3. できるだけ早く 
 4. 決めた通りに",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"高橋さんの主張は__漠然としていた__。
 1. ぼんやりしていた 
 2. ごちゃごちゃしていた 
 3. あっさりしていた 
 4. はっきりしていた",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__妨害する__つもりはなかったんです。
 1. だます 
 2. いたずらする 
 3. からかう 
 4. じゃまする",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"池田さんは、いつも__エレガント__な服を着ている。
 1. 活動的な 
 2. 地味な 
 3. 上品な 
 4. 個性的な",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__つかの間__の休息だった。
 1. 短い 
 2. 久しぶりの 
 3. 充実した 
 4. 十分な",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"また__しくじって__しまった。
 1. 緊張して 
 2. 失敗して 
 3. 遅刻して 
 4. 誤解して",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"商品の原価が上がったが、販売価格への影響は__当面__ないだろう。
 1. しばらくは 
 2. 直接は 
 3. まさか 
 4. 大して",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"今回の開発計画は、これまでのものとは__スケール__が違う。
 1. 方針 
 2. 規模 
 3. 目的 
 4. 意義",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"友人は__しきりに__うなずきながら話を聞いていた。
 1. 小さく 
 2. 時々 
 3. 大きく 
 4. 何度も",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__先方__に確認した上で、企画書の内容を決定した。
 1. 専門家 
 2. 全員 
 3. 相手 
 4. 上司",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"こんなに__けなされる__とは思ってもみなかった。
 1. 悪く言われる 
 2. 高く評価される 
 3. 反対される 
 4. 喜ばれる",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"山田さんは、口癖のように「__おっくうだ__」と言う。
 1. 平気だ 
 2. 愉快だ 
 3. 面倒だ 
 4. 退屈だ",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"山田氏は著書で、__従来の__経営戦略について意見を述べている。
 1. 長期的な 
 2. これまでの 
 3. これからの 
 4. 短期的な",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"会議の資料は__あらかじめ__お送りします。
 1. 早急に 
 2. まとめて 
 3. 改めて 
 4. 事前に",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"彼は高校時代、数学の成績が__抜群だった__。
 1. ほかと比べて特に下がった 
 2. ほかと比べて特に悪かった 
 3. ほかと比べて特に上がった 
 4. ほかと比べて特に良かった",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"A社の__バックアップ__を受けて、新しい事業を始めた。
 1. 影響 
 2. 支援 
 3. 依頼 
 4. 指示",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"彼の話を聞いて皆__仰天した__。
 1. とても驚いた 
 2. とても喜んだ 
 3. 深く感動した 
 4. 深く同情した",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"ご説明の内容は__おおむね__理解できました。
 1. やっと 
 2. すこし 
 3. すぐに 
 4. だいたい",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__粘り強く__交渉した。
 1. 覚悟して 
 2. 油断せずに 
 3. 思い切って 
 4. あきらめずに。",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"__入念に__調査を行った。
 1. 厳しく公平に 
 2. 細かく丁寧に 
 3. 興味を持って 
 4. 責任を持って",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"本人も__うすうす__気づいていたと思う。
 1. おそらく 
 2. さすがに 
 3. なんとなく 
 4. とっくに",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"この方法にも__難点__はある。
 1. 悪いところ 
 2. 惜しいところ 
 3. 無駄なところ 
 4. 不安なところ",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"橋本さんは__むっとしたようだった__。
 1. 驚いたような顔をしていた 
 2. 怒ったような顔をしていた 
 3. 疲れたような顔をしていた 
 4. 飽きたような顔をしていた",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"すぐに__照会した__ほうがいいですよ。
 1. 問い合わせた 
 2. 申し込んだ 
 3. 知らせた 
 4. 訪ねた",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"作品が__仕上がったら__知らせてください。
 1. 届いたら 
 2. 売れたら 
 3. 受賞したら 
 4. 完成したら",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"両チームの力は__互角__だ。
 1. 徐々に離れている 
 2. 全然違う 
 3. 徐々に近づいている 
 4. 大体同じだ",4,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"お客様からの__クレーム__に対応するのが鈴木さんの仕事です。
 1. 返品 
 2. 注文 
 3. 苦情 
 4. 質問",3,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"私は職業柄、様々な企業からビジネスに関する__助言__を求められる。
 1. アドバイス 
 2. インタビュー 
 3. プレゼン 
 4. トレーニング",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"そんなことを言われたら、佐藤さんが__錯覚__のもしかたがない。
 1. 疑う 
 2. 勘違いする 
 3. 焦る 
 4. 油断する",2,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"観光客が__殺到__した理由は、そのニュース報道にあったらしい。
 1. 一度に大勢来た 
 2. 急に来なくなった 
 3. 増え続けた 
 4. 減り続けた",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
"彼の予測は__ことごとく__外れた。
 1. すべて 
 2. わずかに 
 3. 思ったとおり 
 4. 残念ながら",1,,問題3\_の言葉に意味が最も近いものを、 1・2・3・4から一つ選びなさい。
