Question,Answers,Comment,Freq,Instructions,Render as
__功__名，__功__績，成__功__,コウ,"［功］七級
音: コウ／ク 訓: いさお
意味: 積み重ねて得た成果、価値のある行いやその結果。
優れた働き。
女功(ジョコウ)、女性の仕事、針仕事や糸紡(いとつむ)ぎ・機織(はたおり)など、同「女紅」。
麻製の喪服の名、従兄弟などの場合は、大功(タイコウ)、祖父母などの場合は、小功(ショウコウ)を着用する、亡くなった人の近遠の順に、斬縗・斬衰(ザンサイ)、纃縗・齊衰(シサイ)「大功」「小功」緦麻(シマ)があり、五服(ゴフク)と呼ばれる。",功 → JPDB Kanji Freq: 933,漢字の読みを入力してください,Text
__功__徳,ク,"［功］七級
音: コウ／ク 訓: いさお
意味: 積み重ねて得た成果、価値のある行いやその結果。
優れた働き。
女功(ジョコウ)、女性の仕事、針仕事や糸紡(いとつむ)ぎ・機織(はたおり)など、同「女紅」。
麻製の喪服の名、従兄弟などの場合は、大功(タイコウ)、祖父母などの場合は、小功(ショウコウ)を着用する、亡くなった人の近遠の順に、斬縗・斬衰(ザンサイ)、纃縗・齊衰(シサイ)「大功」「小功」緦麻(シマ)があり、五服(ゴフク)と呼ばれる。",功 → JPDB Kanji Freq: 933,漢字の読みを入力してください,Text
__遣__外，派__遣__，分__遣__,ケン,"［遣］四級
音: ケン 訓: つか・わす／つか・う／や・る／よこ・す
意味: 人を行かせる、差し向ける、派遣(ハケン)。
追いやる、追い払う。
人や物を送る。
死者を葬(ほうむ)る際に共に埋葬する副葬品、遣車(ケンシャ)(副葬品を載せる車)」。
～させる。",遣 → JPDB Kanji Freq: 932,漢字の読みを入力してください,Text
__魚__類，金__魚__，鮮__魚__,ギョ,"［魚］九級
音: ギョ／ゴ 訓: さかな／うお
意味: 水中に棲息し鱗(うろこ)で覆われ鰓(えら)呼吸する変温動物の総称。
うお、うおへん、部首名。",魚 → JPDB Kanji Freq: 931,漢字の読みを入力してください,Text
__菜__園，__菜__食，野__菜__,サイ,"［菜］七級
音: サイ 訓: な
意味: 食用にする草の総称。
主食に添えて出されるおかず、料理。",菜 → JPDB Kanji Freq: 930,漢字の読みを入力してください,Text
__迫__害，脅__迫__，切__迫__,ハク,"［迫］四級
音: ハク／ヒャク 訓: せま・る
意味: 間近(まじか)まで近づく、間(あいだ)が狭まる、間(ま)が詰まる、逼迫(ヒッパク)。
(身動きができないところまで)間を詰める、追い詰める、強迫(キョウハク)。",迫 → JPDB Kanji Freq: 929,漢字の読みを入力してください,Text
出__荷__，入__荷__,カ,"［荷］八級
音: カ／ガ 訓: に／にな・う
意味: 蓮(ハス)、ハス科ハス属の水草、ハスの花・実・茎・根茎など全体を指す、別名、芙蕖(フキョ)。
薄荷(ハッカ)、シソ科ハッカ属の草{ハッカ}
背や肩に物を載(の)せる、担(かつ)ぐ
(義務や責任などを)背負う。",荷 → JPDB Kanji Freq: 927,漢字の読みを入力してください,Text
__挙__手，__挙__国，壮__挙__,キョ,"［挙］七級
音: キョ／コ 訓: あ・げる／あ・がる／あ・げて／こぞ・る／こぞ・って
意味: (ものを手で頭よりも上に)持ち上げる、手を高く上げる、挙手(キョシュ)。
(問題点などを)取り上げる。
(人などを)取り立てる、推挙(スイキョ)。
事を起こす、行(おこな)う。
(国や場所を)占領する。
行い、行為。
全て、悉(ことごと)く、残らずに、挙国(キョコク)(国を挙げて、国民全て)」。",挙 → JPDB Kanji Freq: 926,漢字の読みを入力してください,Text
__秋__季，__秋__分，晩__秋__,シュウ,"［秋］九級
音: シュウ／シュ 訓: あき／とき
意味: 穀物の実が成熟して収穫する季節。
物事に取り掛かる時、機が熟す重要な時、大切な時期。",秋 → JPDB Kanji Freq: 925,漢字の読みを入力してください,Text
お風__呂__，風__呂__,ロ,"［呂］二級
音: リョ／ロ 訓: 
意味: 背骨(せぼね)、脊椎セキツイ、椎骨ツイコツが重なるように連なっている様子を象ったもの{人体(胴部)}。
音楽の十二の階調のうち陰の音律、六音があり、六呂(ロクリョ)という、また陽の、六律(ロクリツ)と合わせて、十二律呂(ジュウニリツリョ)、律呂(リツリョ)、呂律(リョリツ)(ろれつ)」という{音楽(十二律)}。",呂 → JPDB Kanji Freq: 924,漢字の読みを入力してください,Text
__貸__借，__貸__与，賃__貸__,タイ,"［貸］六級
音: タイ 訓: か・す
意味: 施(ほどこ)す、金品などを与える。
後で返してもらうことを条件に自分の所有物を人に預け用いさせる、同「貣」。
後で返すことを条件に人の所有物を別人が預かり用いる、借りる、同「借」。
猶予ユウヨする、大目に見る、許す、同「貣」。",貸 → JPDB Kanji Freq: 923,漢字の読みを入力してください,Text
口__唇__,シン,"［唇］凖二級
音: シュン／ジュン／シン 訓: くちびる
意味: 驚く、驚き口を(唇を)震わせる、同「㖘」。
口の上下にある辺縁部、同「脣」{人体(頭部)}。",唇 → JPDB Kanji Freq: 922,漢字の読みを入力してください,Text
__州__議会，六大__州__,シュウ,"［州］八級
音: シュウ／ス 訓: す
意味: 川の中にできた陸地、同「洲」。
大きな陸地、大陸。
行政区画の単位、「州(領土、支配地)」の外を、殥(イン)、その外を、紘(コウ)、更にその外を、垓(ガイ)という。",州 → JPDB Kanji Freq: 921,漢字の読みを入力してください,Text
__幼__児，__幼__虫，__幼__稚,ヨウ,"［幼］五級
音: ユウ／ヨウ 訓: おさな・い／いとけな・い
意味: 十分に年を経(へ)ていないさま。
十分な程度に達していないさま、未熟なさま。
(幼い子を大切に育てるように)たっぷりの愛情を込めて慈(いつく)しむ。",幼 → JPDB Kanji Freq: 920,漢字の読みを入力してください,Text
__陣__頭，__陣__痛，円__陣__,ジン,"［陣］四級
音: チン／ジン 訓: 
意味: 戦いのために兵や兵車を配置したところ、同「塦」。
戦いのための軍勢の隊形、また隊列。
合戦、戦い。
盛衰・進退・増減などの寄せては引くような波状の動き。
一陣(イチジン)軍勢の先頭の隊、軍勢の中の一つの隊一頻り(ひとしきり)、(勢いの強まる状態が長くはない時間続くこと)。",陣 → JPDB Kanji Freq: 919,漢字の読みを入力してください,Text
__丁__数，落__丁__，二__丁__目,チョウ,"［丁］八級
音: テイ／トウ／チョウ 訓: ひのと／あ・たる
意味: ひのと、十干ジッカン(甲・乙・丙・丁・戊・己・庚・辛・壬・癸)の四番目{十干}。
賦役フエキに徴用される年齢に達した(成年に達した)成人男性、壮年の(働き盛りの)男性。
当たる、相当する。
肉や野菜などを采の目(さいのめ、サイコロのような小さな立方体)切りにしたもの、肉丁(ジクチョウ・ロウディン)(肉を采の目切りにしたもの)」。
丁丁(チョウチョウ)、「かちかち」「かっかっ」「こつこつ」などのものが打ち当たる音の形容。
日書物の紙の枚数を数える語、表裏二頁分を一丁という。
日。",丁 → JPDB Kanji Freq: 918,漢字の読みを入力してください,Text
__丁__字路，甲乙丙__丁__,テイ,"［丁］八級
音: テイ／トウ／チョウ 訓: ひのと／あ・たる
意味: ひのと、十干ジッカン(甲・乙・丙・丁・戊・己・庚・辛・壬・癸)の四番目{十干}。
賦役フエキに徴用される年齢に達した(成年に達した)成人男性、壮年の(働き盛りの)男性。
当たる、相当する。
肉や野菜などを采の目(さいのめ、サイコロのような小さな立方体)切りにしたもの、肉丁(ジクチョウ・ロウディン)(肉を采の目切りにしたもの)」。
丁丁(チョウチョウ)、「かちかち」「かっかっ」「こつこつ」などのものが打ち当たる音の形容。
日書物の紙の枚数を数える語、表裏二頁分を一丁という。
日。",丁 → JPDB Kanji Freq: 918,漢字の読みを入力してください,Text
__汚__穢，__汚__点，__汚__物，__汚__名,オ,"［汚］四級
音: オ／ウ 訓: けが・す／けが・れる／けが・らわしい／よご・す／よご・れる／きたな・い
意味: 淀(よど)んで濁(にご)った水。
穢(けが)れる、異物が混じる。
不潔フケツなさま。
行いが正しくない。
泥を塗る、泥を塗って面目を失わせる。",汚 → JPDB Kanji Freq: 917,漢字の読みを入力してください,Text
車__窓__，同__窓__，深__窓__,ソウ,"［窓］五級
音: ソウ 訓: まど
意味: 通気や採光のために壁などに設けるもの、同「囱」「牎」{建物}。
壁など(内と外を隔てる遮蔽物)の内と外の間の開口部。",窓 → JPDB Kanji Freq: 916,漢字の読みを入力してください,Text
__宅__地，自__宅__，帰__宅__,タク,"［宅］五級
音: タク／ジャク 訓: 
意味: 身を託タクすところ、住まい、住むための建物、住居ジュウキョ。
住まう、居住キョジュウする。
落ち着く。
墓、墓地、宅兆(タクチョウ)。",宅 → JPDB Kanji Freq: 915,漢字の読みを入力してください,Text
__域__内，地__域__，区__域__,イキ,"［域］五級
音: ヨク／イキ 訓: 
意味: 境界、区切り。
境界の内側、周りを囲った内側、範囲。
邦(くに)、領土、国土。",域 → JPDB Kanji Freq: 914,漢字の読みを入力してください,Text
__策__略，政__策__，対__策__,サク,"［策］五級
音: サク／シャク 訓: 
意味: (竹製の)鞭(むち)、鞭打つ、同「敇」「箠」。
文字(文章)を記すための細長い竹製の札、竹簡チクカン。
符命フメイ、天子の意であることの証あかし(署名や押印)のある札(ふだ)(文書)、天子が下す命令書・指示書・辞令書、特に諸侯の領土・爵位・官位などの任免の文書、同「冊」。
謀はかりごと、ことを成すための方法、またそれを記した文書、計画書、同「𥮮」。
謀(はか)る、ことを成すために手を打つ、同「籌」。
筮(めどぎ)、吉凶を占う際に用いる竹や草の茎を使った細い棒、同「筮」「筴」。
永字八法の一つ、右上へ向かってのはねの書き方、現代中国では「提」「挑」{永字八法}。",策 → JPDB Kanji Freq: 913,漢字の読みを入力してください,Text
__悩__殺，苦__悩__，煩__悩__,ノウ,"［悩］四級
音: ドウ／ノウ 訓: なや・む
意味: なや・む、迷い苦しむ、心が乱れる。",悩 → JPDB Kanji Freq: 912,漢字の読みを入力してください,Text
__歴__とした，__歴__史，__歴__訪，経__歴__,レキ,"［歴］六級
音: レキ／リャク 訓: 
意味: 通過点(時・時間や場所・位置など)を通(とお)って行く、また踏み越えて行く、通り過ぎる、経(へ)る、経過ケイカする。
過ぎ去ったこと、通り過ぎたこと。
明らかなさま、はっきりしているさま、歷歷(レキレキ)、歷然(レキゼン)。",歴 → JPDB Kanji Freq: 911,漢字の読みを入力してください,Text
