Question,Answers,Comment,Instructions
"今年35歳になるサッカー日本代表の森選手について、監督は、「確かに体力が落ちてきた( )が、高い技術力に期待している。」と述べた。
 1. はずだった 
 2. とおりだった 
 3. ことは否めない 
 4. に越したことはない",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"田中部長:「ねえ、山下くん、今度の会議でこの企画の説明をするのは鈴木課長だっけ?」
山下:「はい、課長がご説明
( )。」
 1. 申します 
 2. いただきます 
 3. 願います。 
 4. なさいます",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"脳科学の研究が進んだと言われる現代 ( )、脳のメカニズムについては解明できていない部分が多いという。
 1. においてさえ 
 2. においてこその 
 3. に対してさえ 
 4. に対してこそ",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"全国高校テニス大会決勝で、西山選手は、持ち前の精神力の強さで相手の厳しい攻撃に( )、見事勝利を収めた。
 1. 耐えかねたほど 
 2. 耐えかねた末に 
 3. 耐えぬいたほど 
 4. 耐えぬいた末に",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"昨日の新入生歓迎会に失敗だった。私たち上級生がたくさん質問をして、新入生が話しやすい( )、逆に緊張させ てしまったようだ。
 1. ようにしたあげく 
 2. ようにしたつもりが、 
 3. ようになったものを 
 4. ようになったばかりか",2,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"楽しみにしていた初めての海外旅行。搭乗手続き も 終わり、あとはを ( )。
 1. 待つばかりとなった 
 2. 待つこのもあるはずだ 
 3. 待てなくなってしまった 
 4. 待てそうにないみたいだ",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"先々週、妹が図書館で分厚い本を10冊も借りてきた。「2週間しか借りられないんだから、そんなに絶対( )」と思ったが、全部読んで返したらしい。
 1. 読みかけなのか 
 2. 読みっぱなしだろう 
 3. 読みきれっこない 
 4. 読んでもいないくせに",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"宿題がない大人がうらやましいと子供に言われたが、( )大変なことがいろいろあるのだ。
 1. 大人は大人で 
 2. 大人が大人に 
 3. 大人より大人で 
 4. 大人から大人に",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"祖母は、昔、幼稚園の先生を( )、昔話や童話をたくさん知っている。
 1. していたからには 
 2. していたとは 
 3. していたとこる 
 4. していただけあって",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"私の会社では、どんな理由があろうと、業務に関するデータや資料を社外に持ち出すことは、( )認められていない。
 1. いっさい 
 2. むしろ 
 3. かならず 
 4. どうしても、",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"旅行先で、きれいな海に感動して写真を何枚も撮っていたら、地元の人に不思議そうな顔をされた。あんなにきれい な海も、地元の人( )日常の風景なのだろう。
 1. からして 
 2. といっても 
 3. にしてみれば 
 4. はともかくとして",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"(バーティーで)

石川「あ、山下さんはX社にお勤めなんですね。今度、田中さんが社長になられるそうでよね。」
山下「え、石川さん、田中とお知り合いなんですか。」
石川「ええ、前に仕事で大変お世話になったことがあって、よく () 。」
 1. 知っていただけます 
 2. 存じ上げています 
 3. お目にかかれます 
 4. お会いになっています",2,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"来週、歯医者で歯を抜くことになった。()そうしたいが、もうほかに方法がないらしい。
 1. 抜かずにいると 
 2. 抜かずにいることで 
 3. 抜かずに済むのだから 
 4. 抜かずに済むものなら",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"彼は最近忙しいので、頼んでも、無理だと( )が、一度は頼んでみようと思う。
 1. 言わせる始末だ 
 2. 言わせるということだ 
 3. 言われるに決まっている 
 4. 言われるまでになる",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"山田「ねえ、この料理、木村さんが作ったの?」

山田「とってもおいしい。今度作り方教えて。時間があるとき( )。」
 1. がいいし 
 2. でいいから 
 3. ならいいのに 
 4. でもいいけど",2,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"A大学では昨年カリキュラム改定が行われたが、それによって、本当に教育の質が向上している )。私はそ うは思わない。
 1. といえるだろうか 
 2. といえないではないか 
 3. べきではないだろうか 
 4. べきであるか否か",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"先月、自分のミスで試合に負けてしまい、落ち込んでしばらく練習に集中できなかった。だが、( )と思い、 また練習を一生懸命やることにした。
 1. 落ち込みもしない 
 2. 落ち込むわけではない 
 3. 落ち込んでいたことは否めない 
 4. 落ち込んでばかりいても始まらない",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"X陶芸美術館が25日、Y市に開館する。同美術館ではこれ ( )、23日に関係者を招いて記念式典を行った。
 1. に先立ち 
 2. に次ぎ 
 3. につける 
 4. につれ",1,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"水泳の水川陽選手。父親が有名な水泳選手である( )、彼は周囲からの大きなプレッシャーに苦しんできたが、それを乗り越え、見事オリンピック出場を決めた。
 1. かというと 
 2. がゆえに 
 3. といえば 
 4. ように",2,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"姉:「あれ?出かけるの?」

妹:「うん、ちょっと新宿(しんじゅく)まで。」
姉:「あ、新宿に( )、帰りにみるく屋のチーズケーキ、買ってきてくれない?」
 妹:「うん、いいよ。」
 1. 行くと 
 2. 行けば 
 3. 行ってたら 
 4. 行くんなら",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"5年前に植えた校庭の桜が、今年初めて花を( )。
 1. 咲いた 
 2. 咲いている 
 3. 咲かせた 
 4. 咲くだろう",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"(社内メールで) 営業部各位
 第三回プレゼン勉強会を開催します。参加希望者は1月15日までに、人事課村田までお知らせ( )。
 1. いたします 
 2. なさいます 
 3. 願います 
 4. 申し上げます",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"悩んでいるときは、信頼できる誰かに話を聞いてもらうといい。話すことで自分の考えも整理でき、解決には至らな い( )、気持ちが楽になるだろう。
 1. ほどでは 
 2. ほどを 
 3. までも 
 4. までもが",3,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
"(テレビ番組で)
 司会:「きちんと手を( )、指の間などに意外に汚れが残っていることも多いのです。そこで今日は正しい手の洗 い方をご紹介します。」
 1. 洗えるとは 
 2. 洗えるとのことで 
 3. 洗ったつもりだし 
 4. 洗ったつもりでも",4,,問題\5次の文の)に入れるのに最もよいものを、1・2・3・4から一つ選び なさい。
